ticker,as_of_date,net_buy,total_buy_votes,total_sell_votes,entry_price,exit_price,status,days_to_exit,entry_touched
IDCC,2026-06-21,True,7,1,295.29,324.82,missed,,True
IDCC,2026-06-28,True,5,1,275.16,276.49,hit,1.0,True
IDE,2025-12-28,True,4,0,11.71,11.75,hit,1.0,True
IDE,2026-01-04,True,6,0,11.79,11.8,hit,1.0,True
IDE,2026-01-11,True,6,0,11.9,11.91,hit,1.0,True
IDE,2026-01-18,True,7,0,12.37,13.61,missed,,True
IDE,2026-01-25,True,5,0,12.68,13.94,missed,,True
IDE,2026-02-01,True,5,0,12.88,12.99,hit,4.0,True
IDE,2026-02-08,True,4,0,13.01,14.31,missed,,True
IDE,2026-02-15,True,7,0,13.54,14.9,missed,,True
IDE,2026-02-22,True,6,0,13.54,13.55,hit,1.0,True
IDE,2026-03-01,True,5,1,13.76,13.79,missed,,True
IDE,2026-03-08,False,2,4,12.89,13.41,missed,,True
IDE,2026-03-15,False,0,4,12.32,12.56,missed,,True
IDE,2026-03-22,False,0,5,11.84,12.31,missed,,True
IDE,2026-03-29,False,0,5,11.93,12.2,missed,,False
IDE,2026-04-05,False,2,4,12.22,12.3,missed,,False
IDE,2026-04-12,True,3,1,12.8,12.9,hit,1.0,True
IDE,2026-04-19,True,5,0,13.35,14.68,missed,,True
IDE,2026-04-26,True,5,0,13.2,14.52,missed,,True
IDE,2026-05-03,True,3,2,13.29,13.3,hit,2.0,True
IDE,2026-05-10,True,3,1,13.48,13.8,missed,,True
IDE,2026-05-17,True,5,1,13.58,13.8,missed,,True
IDE,2026-05-24,True,4,1,13.56,13.76,hit,1.0,True
IDE,2026-05-31,True,4,0,13.83,13.86,missed,,True
IDE,2026-06-07,True,3,2,13.75,13.9,missed,,True
IDE,2026-06-14,True,2,1,13.65,14.0,missed,,True
IDE,2026-06-21,True,3,2,13.68,13.9,missed,,True
IDE,2026-06-28,False,2,2,13.48,13.71,missed,,False
IMCR,2025-12-28,False,1,3,35.64,37.38,missed,,True
IMCR,2026-01-04,False,0,4,33.78,35.08,missed,,True
IMCR,2026-01-11,False,0,4,32.28,34.22,missed,,False
IMCR,2026-01-18,True,3,2,33.35,33.51,hit,1.0,True
IMCR,2026-01-25,False,2,2,34.5,35.75,missed,,True
IMCR,2026-02-01,False,0,4,32.42,33.48,missed,,True
IMCR,2026-02-08,False,1,3,30.37,34.0,missed,,False
IMCR,2026-02-15,False,2,3,31.04,32.5,missed,,False
IMCR,2026-02-22,False,2,4,32.5,33.82,missed,,True
IMCR,2026-03-01,False,1,3,30.83,32.94,missed,,False
IMCR,2026-03-08,True,3,2,32.94,33.16,hit,1.0,True
IMCR,2026-03-15,False,0,5,30.59,31.89,missed,,True
IMCR,2026-03-22,False,0,4,29.59,30.63,missed,,True
IMCR,2026-03-29,False,0,4,29.44,31.04,missed,,False
IMCR,2026-04-05,False,2,2,29.62,31.25,missed,,False
IMCR,2026-04-12,False,1,3,31.05,32.13,missed,,False
IMCR,2026-04-19,True,3,2,31.45,31.64,missed,,True
IMCR,2026-04-26,False,0,4,28.62,30.3,missed,,True
IMCR,2026-05-03,False,1,3,27.47,28.59,missed,,False
IMCR,2026-05-10,False,2,3,29.5,31.34,missed,,True
IMCR,2026-05-17,False,0,5,28.05,29.18,missed,,False
IMCR,2026-05-24,False,1,4,28.83,30.0,missed,,True
IMCR,2026-05-31,False,1,3,28.45,29.32,missed,,True
IMCR,2026-06-07,False,0,5,28.29,29.37,missed,,True
IMCR,2026-06-14,True,3,2,28.96,29.22,hit,4.0,True
IMCR,2026-06-21,True,3,2,28.6,29.08,hit,1.0,True
IMCR,2026-06-28,True,5,0,30.88,31.49,hit,1.0,True
INOD,2025-12-28,False,1,3,52.5,54.22,hit,4.0,True
INOD,2026-01-04,False,2,2,50.51,58.5,missed,,False
INOD,2026-01-11,True,4,0,64.97,65.27,missed,,True
INOD,2026-01-18,True,3,0,61.54,63.33,missed,,True
INOD,2026-01-25,False,0,4,58.87,61.98,hit,3.0,True
INOD,2026-02-01,False,1,3,55.44,62.5,missed,,True
INOD,2026-02-08,False,1,3,41.66,65.5,missed,,False
INOD,2026-02-15,False,1,4,41.56,45.23,missed,,False
INOD,2026-02-22,False,1,5,43.75,46.62,missed,,False
INOD,2026-03-01,False,1,4,44.17,48.0,missed,,True
INOD,2026-03-08,False,2,2,43.11,45.35,missed,,True
INOD,2026-03-15,False,0,5,41.89,44.13,missed,,False
INOD,2026-03-22,False,0,4,43.15,45.42,missed,,True
INOD,2026-03-29,False,1,7,37.12,42.83,missed,,False
INOD,2026-04-05,False,1,5,38.0,40.84,missed,,True
INOD,2026-04-12,False,0,5,34.73,38.0,missed,,False
INOD,2026-04-19,True,3,1,46.93,51.62,missed,,True
INOD,2026-04-26,False,1,3,41.92,45.77,missed,,True
INOD,2026-05-03,True,3,2,44.02,48.42,hit,4.0,True
INOD,2026-05-10,True,6,0,84.89,93.38,hit,4.0,True
INOD,2026-05-17,True,5,0,96.1,96.6,hit,3.0,True
INOD,2026-05-24,True,5,1,95.48,100.86,hit,3.0,True
INOD,2026-05-31,True,6,0,104.98,115.48,hit,3.0,True
INOD,2026-06-07,True,3,2,101.97,129.76,missed,,True
INOD,2026-06-14,True,4,1,100.9,108.54,missed,,True
INOD,2026-06-21,True,3,2,95.5,100.0,missed,,True
INOD,2026-06-28,False,0,5,68.01,80.97,missed,,False
INTU,2025-12-28,True,4,0,670.26,670.58,missed,,True
INTU,2026-01-04,False,1,5,623.6,661.2,missed,,False
INTU,2026-01-11,False,1,4,639.0,654.64,missed,,True
INTU,2026-01-18,False,1,6,541.21,562.5,missed,,True
INTU,2026-01-25,False,1,4,529.61,639.0,missed,,True
INTU,2026-02-01,False,0,5,488.22,510.05,missed,,True
INTU,2026-02-08,False,1,4,420.72,449.78,missed,,True
INTU,2026-02-15,False,1,4,386.83,404.54,missed,,True
INTU,2026-02-22,False,0,5,374.15,385.4,hit,3.0,True
INTU,2026-03-01,True,3,2,405.97,446.57,hit,3.0,True
INTU,2026-03-08,True,5,1,477.57,525.33,missed,,True
INTU,2026-03-15,False,1,3,426.28,442.38,missed,,False
INTU,2026-03-22,True,4,2,452.15,462.83,missed,,True
INTU,2026-03-29,False,0,5,413.33,439.54,missed,,True
INTU,2026-04-05,False,1,3,412.76,426.0,missed,,True
INTU,2026-04-12,False,1,6,348.61,375.96,missed,,False
INTU,2026-04-19,False,1,4,378.53,397.74,missed,,False
INTU,2026-04-26,True,3,1,394.2,433.62,missed,,True
INTU,2026-05-03,True,4,1,397.28,437.01,missed,,True
INTU,2026-05-10,False,2,2,394.56,412.23,missed,,True
INTU,2026-05-17,False,1,3,366.16,420.0,missed,,True
INTU,2026-05-24,False,2,4,299.79,414.0,missed,,False
INTU,2026-05-31,True,3,2,330.07,414.0,missed,,True
INTU,2026-06-07,False,0,4,293.68,313.65,missed,,True
INTU,2026-06-14,False,0,4,271.25,280.94,missed,,True
INTU,2026-06-21,False,0,4,261.92,279.25,missed,,True
INTU,2026-06-28,True,3,2,266.54,293.0,missed,,True
IONQ,2025-12-28,False,0,4,46.0,51.56,missed,,True
IONQ,2026-01-04,False,1,3,44.22,55.0,missed,,False
IONQ,2026-01-11,True,2,1,49.45,52.47,missed,,True
IONQ,2026-01-18,True,3,0,50.8,54.0,missed,,True
IONQ,2026-01-25,False,0,5,47.25,50.36,missed,,True
IONQ,2026-02-01,False,0,5,39.98,45.35,missed,,True
IONQ,2026-02-08,False,1,4,28.82,57.5,missed,,False
IONQ,2026-02-15,False,1,4,30.23,38.0,missed,,False
IONQ,2026-02-22,False,0,5,31.9,34.01,hit,3.0,True
IONQ,2026-03-01,False,2,3,36.0,42.27,missed,,True
IONQ,2026-03-08,True,3,2,35.73,36.0,missed,,True
IONQ,2026-03-15,False,1,3,32.47,34.15,missed,,True
IONQ,2026-03-22,False,0,4,30.9,32.72,missed,,True
IONQ,2026-03-29,False,0,5,27.51,31.06,missed,,False
IONQ,2026-04-05,False,1,4,26.94,31.5,missed,,False
IONQ,2026-04-12,False,2,2,27.51,28.95,missed,,False
IONQ,2026-04-19,True,7,0,46.09,46.46,hit,2.0,True
IONQ,2026-04-26,True,4,1,42.69,47.01,missed,,True
IONQ,2026-05-03,True,5,0,46.2,46.57,hit,1.0,True
IONQ,2026-05-10,True,5,0,49.24,50.96,hit,1.0,True
IONQ,2026-05-17,True,4,1,51.95,59.13,hit,4.0,True
IONQ,2026-05-24,True,8,0,63.64,70.0,hit,2.0,True
IONQ,2026-05-31,True,6,0,72.07,72.83,missed,,True
IONQ,2026-06-07,True,3,2,56.78,68.69,missed,,True
IONQ,2026-06-14,True,4,2,57.85,59.0,missed,,True
IONQ,2026-06-21,True,3,1,56.55,56.79,hit,1.0,True
IONQ,2026-06-28,True,3,2,49.31,53.7,missed,,True
IP,2025-12-28,True,3,0,38.92,41.75,missed,,True
IP,2026-01-04,True,3,0,39.27,41.75,hit,4.0,True
IP,2026-01-11,True,6,0,42.28,43.0,missed,,True
IP,2026-01-18,True,5,1,42.29,43.0,missed,,True
IP,2026-01-25,True,5,0,41.99,43.0,missed,,True
IP,2026-02-01,True,2,1,39.33,40.86,hit,1.0,True
IP,2026-02-08,True,5,0,45.44,49.99,missed,,True
IP,2026-02-15,True,4,1,47.9,48.84,missed,,True
IP,2026-02-22,True,4,1,45.72,46.98,missed,,True
IP,2026-03-01,True,3,1,42.91,43.19,missed,,True
IP,2026-03-08,False,0,5,38.95,41.0,missed,,True
IP,2026-03-15,False,1,4,34.01,37.16,missed,,True
IP,2026-03-22,False,1,5,32.88,34.4,missed,,False
IP,2026-03-29,False,0,5,34.93,36.3,missed,,True
IP,2026-04-05,False,0,5,34.28,35.0,hit,2.0,True
IP,2026-04-12,False,2,4,35.76,36.69,missed,,True
IP,2026-04-19,True,3,1,36.58,38.0,missed,,True
IP,2026-04-26,False,0,5,32.17,33.47,missed,,True
IP,2026-05-03,False,2,4,28.82,31.33,missed,,False
IP,2026-05-10,False,0,4,32.22,33.29,missed,,True
IP,2026-05-17,False,0,6,29.0,31.66,hit,5.0,True
IP,2026-05-24,False,1,4,30.01,31.8,missed,,False
IP,2026-05-31,True,3,1,33.47,33.99,missed,,True
IP,2026-06-07,False,2,2,33.34,34.48,hit,3.0,True
IP,2026-06-14,True,4,0,36.15,36.18,hit,3.0,True
IP,2026-06-21,True,5,0,36.82,37.03,hit,2.0,True
IP,2026-06-28,True,4,1,38.76,39.76,missed,,True
IROC,2025-12-28,True,5,1,49.35,49.39,hit,1.0,True
IROC,2026-01-04,True,6,0,49.46,50.3,missed,,True
IROC,2026-01-11,True,6,0,49.62,50.3,missed,,True
IROC,2026-01-18,True,5,1,49.62,49.71,missed,,True
IROC,2026-01-25,True,4,1,49.58,50.6,missed,,True
IROC,2026-02-01,True,4,2,49.67,50.4,missed,,True
IROC,2026-02-08,True,5,1,49.85,49.89,hit,1.0,True
IROC,2026-02-15,True,8,0,50.14,50.4,missed,,True
IROC,2026-02-22,True,6,0,50.22,50.25,hit,1.0,True
IROC,2026-03-01,True,6,0,50.59,55.65,missed,,True
IROC,2026-03-08,True,5,1,50.12,50.19,missed,,True
IROC,2026-03-15,True,5,1,50.02,55.02,missed,,True
IROC,2026-03-22,False,1,6,49.52,49.8,missed,,True
IROC,2026-03-29,False,0,6,49.36,49.46,missed,,False
IROC,2026-04-05,True,5,2,49.93,49.95,hit,1.0,True
IROC,2026-04-12,False,2,2,49.2,50.2,missed,,False
IROC,2026-04-19,True,4,1,50.26,50.3,hit,3.0,True
IROC,2026-04-26,True,4,1,50.31,50.36,hit,5.0,True
IROC,2026-05-03,True,6,0,50.29,50.31,hit,1.0,True
IROC,2026-05-10,True,3,2,50.44,50.57,missed,,True
IROC,2026-05-17,False,0,4,50.07,50.41,missed,,True
IROC,2026-05-24,True,3,2,50.16,51.0,missed,,True
IROC,2026-05-31,True,6,0,50.76,51.0,missed,,True
IROC,2026-06-07,True,5,1,50.82,51.0,missed,,True
IROC,2026-06-14,True,5,1,50.7,50.85,hit,1.0,True
IROC,2026-06-21,True,7,0,50.92,51.7,missed,,True
IROC,2026-06-28,True,7,0,51.15,51.16,hit,1.0,True
JAGX,2025-12-28,False,1,3,38.15,40.25,missed,,True
JAGX,2026-01-04,False,1,3,30.99,35.29,missed,,True
JAGX,2026-01-11,False,0,4,36.17,38.97,hit,4.0,True
JAGX,2026-01-18,True,6,0,50.05,55.05,missed,,True
JAGX,2026-01-25,False,0,4,21.33,29.5,missed,,False
JAGX,2026-02-01,False,0,4,23.18,25.11,missed,,True
JAGX,2026-02-08,False,2,2,19.83,31.5,missed,,False
JAGX,2026-02-15,False,1,3,19.3,26.0,missed,,False
JAGX,2026-02-22,False,1,4,21.0,22.76,missed,,False
JAGX,2026-03-01,True,4,2,31.08,31.74,missed,,True
JAGX,2026-03-08,False,0,3,20.19,22.0,missed,,True
JAGX,2026-03-15,False,0,4,17.6,19.95,missed,,True
JAGX,2026-03-22,False,1,3,14.09,15.07,missed,,True
JAGX,2026-03-29,False,0,4,12.01,14.39,missed,,False
JAGX,2026-04-05,False,1,3,12.51,15.0,missed,,False
JAGX,2026-04-12,False,1,3,12.72,13.87,missed,,False
JAGX,2026-04-19,False,1,3,12.0,15.35,missed,,True
JAGX,2026-04-26,False,1,3,13.51,14.21,missed,,True
JAGX,2026-05-03,False,1,5,6.61,7.66,missed,,True
JAGX,2026-05-10,False,1,4,2.73,3.22,missed,,False
JAGX,2026-05-17,True,3,2,3.92,4.31,missed,,True
JAGX,2026-05-24,False,0,5,2.8,3.94,missed,,False
JAGX,2026-05-31,True,3,2,3.55,3.9,missed,,True
JAGX,2026-06-07,False,1,4,2.8,3.1,missed,,True
JAGX,2026-06-14,False,0,4,2.65,2.9,missed,,True
JAGX,2026-06-21,False,1,4,2.23,2.54,missed,,False
JAGX,2026-06-28,False,2,3,2.65,3.31,missed,,False
JHI,2025-12-28,True,2,1,13.07,13.07,hit,2.0,True
JHI,2026-01-04,True,3,2,13.08,13.13,hit,2.0,True
JHI,2026-01-11,True,5,0,13.11,13.12,hit,1.0,True
JHI,2026-01-18,True,3,1,13.16,13.28,missed,,True
JHI,2026-01-25,False,1,3,13.11,13.21,missed,,False
JHI,2026-02-01,False,2,2,13.14,13.18,missed,,False
JHI,2026-02-08,True,3,1,13.2,13.7,missed,,True
JHI,2026-02-15,True,6,0,13.43,13.46,missed,,True
JHI,2026-02-22,True,5,0,13.4,13.7,missed,,True
JHI,2026-03-01,False,2,2,13.26,13.39,missed,,True
JHI,2026-03-08,False,0,4,12.99,13.19,missed,,True
JHI,2026-03-15,False,0,5,12.85,12.95,missed,,True
JHI,2026-03-22,False,0,6,12.55,13.04,missed,,True
JHI,2026-03-29,False,0,6,12.33,12.63,missed,,False
JHI,2026-04-05,False,1,5,12.61,12.86,missed,,False
JHI,2026-04-12,True,3,2,13.06,13.09,hit,1.0,True
JHI,2026-04-19,True,5,1,13.21,13.25,missed,,True
JHI,2026-04-26,False,1,2,12.99,13.12,missed,,True
JHI,2026-05-03,True,4,1,13.07,13.6,missed,,True
JHI,2026-05-10,True,4,1,13.08,13.12,missed,,True
JHI,2026-05-17,False,1,5,12.81,12.9,hit,4.0,True
JHI,2026-05-24,False,2,3,12.9,14.21,missed,,False
JHI,2026-05-31,True,4,0,13.12,14.43,missed,,True
JHI,2026-06-07,False,1,2,12.85,13.11,missed,,False
JHI,2026-06-14,True,4,1,13.18,13.4,missed,,True
JHI,2026-06-21,True,6,0,13.21,13.27,hit,5.0,True
JHI,2026-06-28,True,4,0,13.25,13.28,hit,1.0,True
JL,2025-12-28,True,5,1,6.27,6.3,missed,,True
JL,2026-01-04,True,3,2,6.12,6.25,hit,2.0,True
JL,2026-01-11,True,4,0,6.35,6.41,missed,,True
JL,2026-01-18,False,1,5,4.92,5.7,missed,,True
JL,2026-01-25,False,0,6,3.26,4.36,missed,,False
JL,2026-02-01,False,1,4,3.46,3.99,missed,,False
JL,2026-02-08,False,1,4,3.54,3.77,missed,,False
JL,2026-02-15,False,2,3,3.9,4.35,missed,,False
JL,2026-02-22,False,2,3,4.35,4.39,missed,,False
JL,2026-03-01,False,2,2,4.61,4.71,missed,,True
JL,2026-03-08,False,1,4,4.26,4.5,missed,,False
JL,2026-03-15,True,4,1,5.02,5.04,hit,1.0,True
JL,2026-03-22,True,3,2,4.98,5.21,hit,1.0,True
JL,2026-03-29,True,4,0,6.66,7.33,missed,,True
JL,2026-04-05,True,4,1,7.04,7.44,missed,,True
JL,2026-04-12,True,4,1,6.62,7.19,missed,,True
JL,2026-04-19,False,2,3,6.02,6.3,hit,4.0,True
JL,2026-04-26,True,4,2,6.39,7.03,missed,,True
JL,2026-05-03,False,2,3,6.52,6.75,missed,,False
JL,2026-05-10,True,4,0,6.68,6.68,missed,,True
JL,2026-05-17,False,2,2,6.41,6.73,missed,,False
JL,2026-05-24,True,3,1,6.72,6.87,missed,,True
JL,2026-05-31,True,3,2,6.48,6.84,missed,,True
JL,2026-06-07,False,0,3,6.13,6.33,missed,,False
JL,2026-06-14,False,1,3,6.1,6.49,missed,,True
JL,2026-06-21,False,1,2,6.1,6.6,missed,,True
JL,2026-06-28,False,0,5,5.29,5.84,missed,,False
JUNM,2025-12-28,True,6,0,34.25,34.26,hit,5.0,True
JUNM,2026-01-04,True,7,0,34.25,37.68,missed,,True
JUNM,2026-01-11,True,6,0,34.31,37.74,missed,,True
JUNM,2026-01-18,True,5,0,34.33,34.35,hit,3.0,True
JUNM,2026-01-25,True,6,0,34.36,37.8,missed,,True
JUNM,2026-02-01,True,6,0,34.37,34.37,hit,4.0,True
JUNM,2026-02-08,True,5,0,34.39,37.83,missed,,True
JUNM,2026-02-15,True,4,1,34.38,34.41,hit,1.0,True
JUNM,2026-02-22,True,5,0,34.44,37.88,missed,,True
JUNM,2026-03-01,True,4,1,34.46,34.48,missed,,True
JUNM,2026-03-08,False,2,3,34.2,34.46,missed,,False
JUNM,2026-03-15,False,1,5,34.2,34.36,missed,,False
JUNM,2026-03-22,False,0,6,34.2,34.35,missed,,True
JUNM,2026-03-29,False,0,7,34.13,34.2,missed,,False
JUNM,2026-04-05,False,2,3,34.36,34.43,missed,,False
JUNM,2026-04-12,True,6,0,34.64,38.1,missed,,True
JUNM,2026-04-19,True,6,0,34.74,34.77,hit,2.0,True
JUNM,2026-04-26,True,4,0,34.81,38.29,missed,,True
JUNM,2026-05-03,True,6,1,34.82,34.84,hit,1.0,True
JUNM,2026-05-10,True,5,0,34.91,34.94,missed,,True
JUNM,2026-05-17,True,4,1,34.93,38.42,missed,,True
JUNM,2026-05-24,True,5,1,34.96,38.46,missed,,True
JUNM,2026-05-31,True,5,1,34.97,35.01,missed,,True
JUNM,2026-06-07,True,4,2,35.01,35.01,hit,3.0,True
JUNM,2026-06-14,True,4,1,35.03,35.06,hit,2.0,True
JUNM,2026-06-21,True,6,1,35.12,35.13,missed,,True
JUNM,2026-06-28,True,4,1,34.97,35.0,hit,1.0,True
KBSX,2025-12-28,False,0,3,1.38,1.4,missed,,True
KBSX,2026-01-04,False,1,3,1.39,1.41,missed,,True
KBSX,2026-01-11,False,1,3,1.32,1.43,missed,,False
KBSX,2026-01-18,False,2,4,1.34,1.36,missed,,True
KBSX,2026-01-25,False,1,6,1.31,1.34,missed,,True
KBSX,2026-02-01,False,0,6,1.14,1.18,hit,4.0,True
KBSX,2026-02-08,False,1,4,1.11,1.45,missed,,False
KBSX,2026-02-15,False,1,4,1.15,1.2,hit,2.0,True
KBSX,2026-02-22,False,0,5,1.06,1.21,missed,,False
KBSX,2026-03-01,False,2,3,1.23,1.26,hit,2.0,True
KBSX,2026-03-08,True,3,2,1.24,1.28,hit,1.0,True
KBSX,2026-03-15,False,2,2,1.3,1.31,missed,,False
KBSX,2026-03-22,True,7,0,1.46,1.47,hit,2.0,True
KBSX,2026-03-29,False,2,3,1.23,1.42,missed,,False
KBSX,2026-04-05,False,2,3,1.17,1.38,missed,,False
KBSX,2026-04-12,False,2,2,1.31,1.41,missed,,True
KBSX,2026-04-19,True,3,1,1.27,1.4,hit,2.0,True
KBSX,2026-04-26,False,2,2,1.35,1.66,missed,,True
KBSX,2026-05-03,False,1,3,1.24,1.31,hit,5.0,True
KBSX,2026-05-10,False,0,4,1.2,1.28,missed,,False
KBSX,2026-05-17,True,4,0,1.42,1.56,missed,,True
KBSX,2026-05-24,True,3,1,1.39,1.45,missed,,True
KBSX,2026-05-31,False,1,1,1.3,1.55,missed,,True
KBSX,2026-06-07,False,0,3,1.25,1.27,missed,,False
KBSX,2026-06-14,False,0,4,1.27,1.35,missed,,True
KBSX,2026-06-21,False,1,4,1.16,1.25,missed,,True
KBSX,2026-06-28,False,2,3,0.76,1.0,missed,,False
KCHV,2026-05-10,False,2,3,10.29,10.29,missed,,False
KCHV,2026-05-17,True,5,1,10.31,11.34,missed,,True
KCHV,2026-05-24,True,3,2,10.32,10.32,hit,1.0,True
KCHV,2026-05-31,True,6,0,10.34,11.37,missed,,True
KCHV,2026-06-07,True,6,1,10.34,10.35,hit,3.0,True
KCHV,2026-06-14,True,7,0,10.39,11.43,missed,,True
KCHV,2026-06-21,True,5,0,10.39,11.43,missed,,True
KCHV,2026-06-28,True,6,0,10.37,10.37,hit,2.0,True
KDP,2025-12-28,True,3,1,27.43,29.75,missed,,True
KDP,2026-01-04,False,2,2,27.26,27.5,missed,,True
KDP,2026-01-11,False,2,2,26.78,27.49,missed,,False
KDP,2026-01-18,False,2,3,26.98,27.68,missed,,False
KDP,2026-01-25,True,2,1,27.32,28.0,missed,,True
KDP,2026-02-01,False,1,3,26.21,28.0,missed,,False
KDP,2026-02-08,True,4,0,27.96,28.07,hit,1.0,True
KDP,2026-02-15,True,4,1,29.22,29.66,hit,5.0,True
KDP,2026-02-22,True,4,0,29.07,30.25,hit,1.0,True
KDP,2026-03-01,True,4,1,29.8,30.21,missed,,True
KDP,2026-03-08,False,2,2,27.35,28.09,missed,,True
KDP,2026-03-15,False,1,3,26.27,32.75,missed,,True
KDP,2026-03-22,False,1,4,26.17,26.99,missed,,True
KDP,2026-03-29,False,1,4,25.67,26.15,missed,,True
KDP,2026-04-05,False,0,5,25.13,25.91,missed,,False
KDP,2026-04-12,False,1,3,25.65,26.59,missed,,False
KDP,2026-04-19,False,2,2,25.62,28.5,missed,,False
KDP,2026-04-26,True,6,0,29.01,29.5,missed,,True
KDP,2026-05-03,True,4,1,28.88,29.45,missed,,True
KDP,2026-05-10,True,5,0,28.63,28.68,hit,1.0,True
KDP,2026-05-17,True,4,2,28.73,29.22,hit,5.0,True
KDP,2026-05-24,True,4,0,28.91,31.75,missed,,True
KDP,2026-05-31,True,6,0,29.82,30.04,hit,1.0,True
KDP,2026-06-07,True,6,0,30.31,30.44,hit,1.0,True
KDP,2026-06-14,True,5,0,31.49,34.63,missed,,True
KDP,2026-06-21,True,4,2,30.54,31.57,hit,3.0,True
KDP,2026-06-28,True,9,0,33.4,33.75,missed,,True
KG,2025-12-28,False,1,4,10.05,10.67,missed,,True
KG,2026-01-04,False,0,5,9.4,10.58,missed,,True
KG,2026-01-11,False,0,4,8.22,9.03,missed,,False
KG,2026-01-18,False,2,3,8.69,10.01,missed,,False
KG,2026-01-25,True,3,2,10.33,10.75,hit,4.0,True
KG,2026-02-01,True,5,1,11.87,13.06,missed,,True
KG,2026-02-08,True,4,0,11.99,13.19,missed,,True
KG,2026-02-15,True,4,0,11.84,12.19,hit,3.0,True
KG,2026-02-22,True,4,0,12.99,14.29,hit,2.0,True
KG,2026-03-01,True,3,0,15.39,15.61,hit,1.0,True
KG,2026-03-08,True,4,1,15.24,16.21,missed,,True
KG,2026-03-15,False,2,4,10.44,11.49,missed,,True
KG,2026-03-22,False,2,4,9.15,14.7,missed,,False
KG,2026-03-29,False,2,4,10.56,11.15,missed,,False
KG,2026-04-05,False,2,2,10.5,12.7,missed,,False
KG,2026-04-12,False,2,2,11.29,12.43,missed,,True
KG,2026-04-19,True,3,1,11.62,12.0,missed,,True
KG,2026-04-26,False,0,5,9.82,10.98,missed,,True
KG,2026-05-03,False,0,4,9.49,9.84,missed,,False
KG,2026-05-10,True,3,0,11.87,13.06,missed,,True
KG,2026-05-17,False,1,2,10.51,10.75,missed,,False
KG,2026-05-24,False,2,2,10.98,11.76,hit,2.0,True
KG,2026-05-31,True,2,1,11.24,12.25,missed,,True
KG,2026-06-07,True,4,0,11.93,12.25,missed,,True
KG,2026-06-14,True,3,1,11.68,12.25,missed,,True
KG,2026-06-21,True,4,0,11.99,12.25,missed,,True
KG,2026-06-28,False,1,5,9.52,11.34,missed,,True
KNRG,2026-03-15,False,1,6,25.15,25.2,missed,,True
KNRG,2026-03-22,False,0,7,25.0,25.1,missed,,True
KNRG,2026-03-29,False,0,6,24.81,24.9,missed,,False
KNRG,2026-04-05,False,3,3,25.04,27.7,missed,,False
KNRG,2026-04-12,True,3,1,25.37,25.44,hit,2.0,True
KNRG,2026-04-19,True,5,0,25.48,28.03,missed,,True
KNRG,2026-04-26,True,4,0,25.57,26.2,missed,,True
KNRG,2026-05-03,True,5,0,25.51,26.2,missed,,True
KNRG,2026-05-10,True,3,1,25.54,25.6,missed,,True
KNRG,2026-05-17,False,3,3,25.45,25.6,missed,,True
KNRG,2026-05-24,True,6,0,25.56,28.11,missed,,True
KNRG,2026-05-31,True,5,0,25.64,25.67,missed,,True
KNRG,2026-06-07,True,3,1,25.59,25.67,hit,5.0,True
KNRG,2026-06-14,True,5,1,25.66,25.69,hit,1.0,True
KNRG,2026-06-21,True,4,0,25.71,25.72,missed,,True
KNRG,2026-06-28,False,2,2,25.67,25.73,missed,,False
KNX,2025-12-28,True,5,2,52.98,53.51,hit,4.0,True
KNX,2026-01-04,True,3,1,51.93,52.32,hit,1.0,True
KNX,2026-01-11,True,6,0,56.85,57.58,missed,,True
KNX,2026-01-18,True,4,1,56.32,57.71,hit,2.0,True
KNX,2026-01-25,True,6,2,56.62,57.0,hit,5.0,True
KNX,2026-02-01,True,3,2,54.78,56.14,hit,1.0,True
KNX,2026-02-08,True,6,0,59.82,60.01,missed,,True
KNX,2026-02-15,True,4,2,59.2,61.96,missed,,True
KNX,2026-02-22,True,5,0,61.34,65.0,missed,,True
KNX,2026-03-01,True,8,0,62.55,62.77,hit,2.0,True
KNX,2026-03-08,False,1,6,56.73,62.19,missed,,True
KNX,2026-03-15,False,1,5,50.92,53.72,missed,,False
KNX,2026-03-22,False,1,4,52.24,53.81,missed,,False
KNX,2026-03-29,False,2,3,54.84,56.19,missed,,False
KNX,2026-04-05,True,2,1,58.45,58.65,hit,1.0,True
KNX,2026-04-12,True,4,0,61.64,62.22,hit,3.0,True
KNX,2026-04-19,True,6,0,64.26,65.5,hit,3.0,True
KNX,2026-04-26,True,5,1,65.03,65.5,missed,,True
KNX,2026-05-03,True,3,1,63.84,65.61,missed,,True
KNX,2026-05-10,True,3,1,63.89,64.58,hit,3.0,True
KNX,2026-05-17,True,6,0,68.88,70.73,hit,2.0,True
KNX,2026-05-24,True,4,0,69.94,71.04,hit,1.0,True
KNX,2026-05-31,True,5,0,75.44,76.0,hit,1.0,True
KNX,2026-06-07,True,5,0,78.37,79.26,hit,1.0,True
KNX,2026-06-14,True,5,0,81.54,83.42,missed,,True
KNX,2026-06-21,False,3,3,71.37,75.96,missed,,False
KNX,2026-06-28,True,3,2,76.61,78.15,missed,,True
KSEP,2025-12-28,True,4,1,28.21,28.25,hit,5.0,True
KSEP,2026-01-04,True,3,1,28.07,28.7,missed,,True
KSEP,2026-01-11,True,6,0,28.65,28.7,hit,2.0,True
KSEP,2026-01-18,True,4,0,28.91,31.8,missed,,True
KSEP,2026-01-25,True,4,1,28.86,29.07,missed,,True
